X,Y,Z,formation
516489.10989085,7497660.42043624,573.6109844017892,Marra_Mamba_Iron_Formation
515793.12893132,7497078.39958474,579.6768422048509,Marra_Mamba_Iron_Formation
516885.9020886,7498199.42979174,611.4993159778261,Marra_Mamba_Iron_Formation
516642.61860186,7497850.43077794,578.2782304825906,Marra_Mamba_Iron_Formation
515687.31005864,7509097.518641549,552.9137782904331,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516923.33080682,7509295.9608854,568.1241041196544,Mount_McRae_Shale_and_Mount_Sylvia_Formation
517524.07836862,7509517.96063803,582.761144852379,Mount_McRae_Shale_and_Mount_Sylvia_Formation
517746.86032914,7509496.46857439,586.9334559376102,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516446.69074214,7498643.43120897,595.5994769161612,Wittenoom_Formation
516091.26101893,7498037.4066574,540.9506491227396,Wittenoom_Formation
515870.97036341,7497621.41056542,543.238872829151,Wittenoom_Formation
518681.60040596,7513163.46024486,574.9604981020448,Jeerinah_Formation
517686.16148127,7512642.96193342,558.8516423561351,Jeerinah_Formation
516992.42933514,7512525.43801538,553.905366156125,Jeerinah_Formation
515897.4702875,7512289.9319904,550.6742579244486,Jeerinah_Formation
515687.31005864,7512669.795848977,542.1372528357103,Jeerinah_Formation
516950.17910833,7512996.9382229,559.6691363976558,Jeerinah_Formation
517211.34105542,7513084.44139818,558.2652092896793,Jeerinah_Formation
517568.77865671,7513362.4408889,558.6295110251393,Jeerinah_Formation
561550.4680921175,7473446.76593407,612.5938262514358,Wittenoom_Formation
561219.8783506,7475276.85005153,681.6517667838579,Wittenoom_Formation
560638.07073543,7476334.83234116,709.2791789909811,Wittenoom_Formation
560690.94948686,7477048.84036277,702.7942638600734,Wittenoom_Formation
559447.810752,7479693.82096476,635.5390958417731,Wittenoom_Formation
558495.6914021,7480910.31282782,612.2588862543888,Wittenoom_Formation
558460.4115287286,7521273.57407786,626.7068489381188,Jeerinah_Formation
556557.54147843,7520906.2903723,630.8065118661489,Jeerinah_Formation
555625.09894718,7520574.75992317,636.7907157132721,Jeerinah_Formation
555395.219437,7519909.72907962,641.5445506269394,Jeerinah_Formation
555819.4014992,7519212.70787919,648.0174596076816,Jeerinah_Formation
555679.38094591,7518139.15930049,645.5274151826586,Jeerinah_Formation
555453.0096935,7517472.13077479,647.4808905275798,Jeerinah_Formation
555224.83058385,7516302.63943003,635.6341644996298,Jeerinah_Formation
554707.61186787,7514542.12978529,605.5951961409501,Jeerinah_Formation
551514.23113611,7513032.11907498,604.6390300162549,Jeerinah_Formation
549303.43178106,7512159.1309947,590.089733683987,Jeerinah_Formation
548292.19772578,7510834.63064114,603.3285566023252,Jeerinah_Formation
548034.69859791,7510174.13019728,571.1925579691966,Jeerinah_Formation
547768.50052133,7510360.13911111,579.8717433913532,Jeerinah_Formation
547901.03905263,7511473.12825691,592.8563500305843,Jeerinah_Formation
548481.85174434,7511915.63100214,623.2367090076727,Jeerinah_Formation
549772.05837029,7513079.62806634,603.8830543523143,Jeerinah_Formation
552484.81957984,7513847.62740166,627.3045310593085,Jeerinah_Formation
553824.05209398,7514629.62839342,641.5496719720825,Jeerinah_Formation
554539.22108194,7515236.6394364,629.2036987662873,Jeerinah_Formation
554890.9613079,7516972.63097765,648.0702550202193,Jeerinah_Formation
554959.59030361,7519302.71058071,646.2470892783139,Jeerinah_Formation
553115.7496274,7520427.70914881,651.1749877015538,Jeerinah_Formation
554490.83949304,7521115.2597992,635.3989198818053,Jeerinah_Formation
554834.60835967,7521271.7714197,634.0822989087117,Jeerinah_Formation
547768.50052133,7510360.13911111,579.8717433913532,Jeerinah_Formation
547123.42154846,7509784.1305715,580.7784310536108,Jeerinah_Formation
546760.17189473,7508297.15162212,576.9879381253854,Jeerinah_Formation
