X, Y, l, m, n, dip, dip_dir
516187.31005864, 7486946.76593407, 0.18988475241377487, -0.4654178253540382, 0.8644825207275606, 30.17633168514334, 157.80514418536882
516187.31005864, 7487446.76593407, 0.18772667653537944, -0.47382966006288907, 0.8603744232377366, 30.641350864253496, 158.38701357935156
516187.31005864, 7487946.76593407, 0.18528790827484456, -0.48245463561602653, 0.8560992440247449, 31.118612483729102, 158.99058920858408
516187.31005864, 7488446.76593407, 0.18264073719773233, -0.49134238304849603, 0.8516014465324104, 31.613718902661354, 159.6090008008522
516187.31005864, 7488946.76593407, 0.17984245846080682, -0.5005332869704808, 0.8468312221271126, 32.131329750824754, 160.2365510753333
516187.31005864, 7489446.76593407, 0.17693802329203298, -0.5100572392648707, 0.8417449427154322, 32.67515743295559, 160.8684233282463
516187.31005864, 7489946.76593407, 0.17396237916563254, -0.5199329473955673, 0.8363054590564328, 33.247982790913426, 161.5004708897941
516187.31005864, 7490446.76593407, 0.1709425147194446, -0.530167703102739, 0.8304823076069462, 33.8516854262082, 162.12906849219826
516187.31005864, 7490946.76593407, 0.16789923535169396, -0.5407575079857855, 0.824251881602535, 34.4872832608077, 162.75100831948112
516187.31005864, 7491446.76593407, 0.16484869774717367, -0.551687453943151, 0.8175976149749855, 35.15497613477922, 163.36342674598689
516187.31005864, 7491946.76593407, 0.16180372806771426, -0.5629322675555682, 0.8105102193853791, 35.85418877862813, 163.96375126347857
516187.31005864, 7492446.76593407, 0.15877494146125382, -0.574456946917643, 0.8029880037099159, 36.58360946164457, 164.5496605455504
516187.31005864, 7492946.76593407, 0.15577167186268764, -0.5862174455015676, 0.7950372902164525, 37.34122205780565, 165.1190537043842
516187.31005864, 7493446.76593407, 0.15280271267351336, -0.5981613883445893, 0.7866729209101385, 38.12433119305426, 165.67002729880937
516187.31005864, 7493946.76593407, 0.14987686271549958, -0.6102288385858067, 0.7779188200453675, 38.92958248953571, 166.20086036327416
516187.31005864, 7494446.76593407, 0.147003269771768, -0.6223531637448684, 0.7688085446020758, 39.752982570551396, 166.7100085335088
516187.31005864, 7494946.76593407, 0.1441915678350697, -0.6344620767245223, 0.7593857155383363, 40.589926184125375, 167.19610821891138
516187.31005864, 7495446.76593407, 0.14145181516653269, -0.6464789408305714, 0.7497041836942591, 41.4352401346087, 167.65799077545773
516187.31005864, 7495946.76593407, 0.13879425862014821, -0.6583244248087957, 0.7398277539226626, 42.283255084826834, 168.09470493187393
516187.31005864, 7496446.76593407, 0.13622897375962492, -0.6699185666176319, 0.7298292819621428, 43.127915931265825, 168.5055436041307
516187.31005864, 7496946.76593407, 0.13376545579707766, -0.6811832484246207, 0.7197889863710623, 43.96293849012181, 168.89006913224387
516187.31005864, 7497446.76593407, 0.13141225612357357, -0.6920449986983674, 0.7097918981765634, 44.78201388498667, 169.24812945510337
516187.31005864, 7497946.76593407, 0.1291767637284382, -0.7024379249731804, 0.6999245139813435, 45.57905193926479, 169.57985744669804
516187.31005864, 7498446.76593407, 0.12706521072516705, -0.7123064561675048, 0.690270921251547, 46.348441540982606, 169.88564714542565
516187.31005864, 7498946.76593407, 0.12508293112528665, -0.7216074595037874, 0.6809089034001513, 47.08529114781989, 170.16610420297343
516187.31005864, 7499446.76593407, 0.12323482540993387, -0.7303112262329, 0.6719067574034221, 47.78559962905988, 170.42197328934094
516187.31005864, 7499946.76593407, 0.12152589622424059, -0.738400828372748, 0.6633216966188688, 48.44630100132035, 170.6540513948828
516187.31005864, 7500446.76593407, 0.1199616502091231, -0.7458694649474016, 0.6552006896655258, 49.0651309405438, 170.86310123008718
516187.31005864, 7500946.76593407, 0.11854813931875723, -0.7527156496038538, 0.6475843493364464, 49.64028120283486, 171.04978119457348
516187.31005864, 7501446.76593407, 0.11729146459408175, -0.7589364166225011, 0.6405140340832297, 50.16983958699055, 171.21460608330335
516187.31005864, 7501946.76593407, 0.11619668588380672, -0.764519074209592, 0.6340417299826001, 50.65105244717691, 171.35794556461963
516187.31005864, 7502446.76593407, 0.11526624270024612, -0.7694323182903848, 0.6282416739313399, 51.07948476149954, 171.4800570681241
516187.31005864, 7502946.76593407, 0.11449814246813148, -0.7736176416123157, 0.6232222075291816, 51.44817915030657, 171.5811391570869
516187.31005864, 7503446.76593407, 0.11388425875324196, -0.7769818744940364, 0.6191361258366032, 51.7469227861476, 171.66138423541975
516187.31005864, 7503946.76593407, 0.11340907027815397, -0.7793913890357834, 0.6161878329499186, 51.961718865091875, 171.7210080072681
516187.31005864, 7504446.76593407, 0.11304906372036896, -0.7806680848400682, 0.6146358682212486, 52.07453341019038, 171.76023782526863
516187.31005864, 7504946.76593407, 0.11277285604505542, -0.7805869125137729, 0.6147896835110822, 52.06336009120388, 171.77925113732397
516187.31005864, 7505446.76593407, 0.11254192191335104, -0.7788745655543575, 0.6169997787232666, 51.90262808888824, 171.77806564942875
516187.31005864, 7505946.76593407, 0.11231169520508714, -0.7752092409639617, 0.6216403428383958, 51.563979805708584, 171.75639165392283
516187.31005864, 7506446.76593407, 0.11203279305193332, -0.7692221287777355, 0.6290834363418192, 51.01746754141558, 171.7134624379138
516187.31005864, 7506946.76593407, 0.11165220810153176, -0.7605025342583556, 0.6396637240086942, 50.233251185377824, 171.64786033495147
516187.31005864, 7507446.76593407, 0.11111453151795227, -0.7486100943092474, 0.6536332974870893, 49.18389960686236, 171.55735419484233
516187.31005864, 7507946.76593407, 0.11036357870713262, -0.7330989667566239, 0.671107879133694, 47.84737086953627, 171.43875930318552
516187.31005864, 7508446.76593407, 0.10934511142355273, -0.7135592405121911, 0.6920092895961988, 46.210627243568275, 171.2878233091218
516187.31005864, 7508946.76593407, 0.108011512543224, -0.6896787287869507, 0.7160145000046723, 44.27359707617207, 171.09913189616577
516187.31005864, 7509446.76593407, 0.10632900926566291, -0.6613223044595423, 0.7425274078530051, 42.05284068802497, 170.86601730489417
516187.31005864, 7509946.76593407, 0.10428711700164177, -0.6286158438539732, 0.7706921032962794, 39.583920135082245, 170.5804449613554
516187.31005864, 7510446.76593407, 0.10190845541412612, -0.5920107371411887, 0.7994610395914571, 36.921333796788254, 170.23285364158232
516187.31005864, 7510946.76593407, 0.09925562721542906, -0.5522998154039233, 0.8277156724207076, 34.13520756416784, 169.8119377687127
516187.31005864, 7511446.76593407, 0.09643157421198792, -0.5105640313517794, 0.8544151926228941, 31.304812281998522, 169.30438843394063
516187.31005864, 7511946.76593407, 0.09357151899168463, -0.46805222489312553, 0.8787328863802605, 28.510111993546012, 168.69464938325393
516187.31005864, 7512446.76593407, 0.09082774792412779, -0.4260233591150756, 0.9001413320669919, 25.823349071284653, 167.96478755265503
516187.31005864, 7512946.76593407, 0.08835130997568698, -0.3855955060810531, 0.9184280873948034, 23.30264978300866, 167.094613952749
516187.31005864, 7513446.76593407, 0.08627551277752857, -0.34763970972570474, 0.9336504528552441, 20.988801352025547, 166.06220832204838
516187.31005864, 7513946.76593407, 0.0847046814893537, -0.3127353553537538, 0.9460558727926953, 18.905214911981616, 164.84498928491405
516187.31005864, 7514446.76593407, 0.083709219694091, -0.28118093518512577, 0.9559968871427482, 17.060229200836886, 163.4214216827918
516187.31005864, 7514946.76593407, 0.08332600682611534, -0.2530408757842879, 0.9638605146849489, 15.450598126535155, 161.77335813132106
516187.31005864, 7515446.76593407, 0.08356225610518088, -0.22820725458000746, 0.9700199989235623, 14.065153560562337, 159.8888723311203
516187.31005864, 7515946.76593407, 0.08440099693706751, -0.20646048978502227, 0.9748079492257734, 12.88799511446203, 157.76526830425928
516187.31005864, 7516446.76593407, 0.08580685482359125, -0.18752022035861257, 0.9785056722482198, 11.900920472548947, 155.4117734203079
516187.31005864, 7516946.76593407, 0.08773137299901755, -0.1710834077694946, 0.9813427911681444, 11.08507191654678, 152.8513015192866
516187.31005864, 7517446.76593407, 0.09011755478678966, -0.15685023890580416, 0.9835023278439367, 10.421922745318852, 150.12068458154198
516187.31005864, 7517946.76593407, 0.09290356721724687, -0.14454001710183442, 0.9851279666391124, 9.893786083779148, 147.26898547834236
516187.31005864, 7518446.76593407, 0.09602567257549156, -0.13389959994074493, 0.9863315706911814, 9.484028644157021, 144.35392118180596
516187.31005864, 7518946.76593407, 0.09942049768645778, -0.12470669315172199, 0.9871999824366587, 9.17713778120104, 141.43693343873514
516187.31005864, 7519446.76593407, 0.10302675232616582, -0.11676983745977201, 0.9878007356571168, 8.958740318193549, 138.57783996386343
516187.31005864, 7519946.76593407, 0.10678649378401517, -0.1099264387883785, 0.9881866335873104, 8.815621522318608, 135.83009817139987
516187.31005864, 7520446.76593407, 0.11064601739913892, -0.10403977883658498, 0.9883993035475814, 8.735754100879674, 133.23746986094682
516187.31005864, 7520946.76593407, 0.11455643819500005, -0.09899562446934325, 0.9884718958088793, 8.708325972925266, 130.83241665704128
516687.31005864, 7473946.76593407, -0.23102086043602393, -0.2687710213824499, 0.9350890332521464, 20.75746634708186, 220.6805506388489
516687.31005864, 7474446.76593407, -0.2153252319159053, -0.2693960290458137, 0.9386484027764117, 20.17420180506805, 218.63495323559573
516687.31005864, 7474946.76593407, -0.19585491487972814, -0.27090087506531196, 0.9424720516844532, 19.529062360940955, 215.86603782055795
516687.31005864, 7475446.76593407, -0.17246126443298368, -0.27328883297460216, 0.9463457750957398, 18.853882337404855, 212.2543263492704
516687.31005864, 7475946.76593407, -0.1452410200638062, -0.2765499018867044, 0.9499606296353966, 18.202095153692795, 207.70796995400406
516687.31005864, 7476446.76593407, -0.11459523259433786, -0.2806624068815213, 0.9529409981893533, 17.647248245239055, 202.21032879935694
516687.31005864, 7476946.76593407, -0.08124992398179035, -0.2855956398486243, 0.9548997750300332, 17.273203202435326, 195.88067487690944
516687.31005864, 7477446.76593407, -0.046219316852810666, -0.2913125049628981, 0.9555107530540413, 17.154915106735444, 189.0153389931678
516687.31005864, 7477946.76593407, -0.010707040819488478, -0.2977705575371055, 0.9545774218684051, 17.33529681124901, 182.05931731220994
516687.31005864, 7478446.76593407, 0.024037430346865164, -0.30492017450760844, 0.9520745186804284, 17.81028204779676, 175.4925876628945
516687.31005864, 7478946.76593407, 0.05687163039845377, -0.3127000682651634, 0.9481478180973596, 18.531724701831294, 169.69212547610948
516687.31005864, 7479446.76593407, 0.08688319925396622, -0.321032177765675, 0.9430745731523164, 19.425527580874274, 164.85641051235586
516687.31005864, 7479946.76593407, 0.11345745748142318, -0.3298188619073968, 0.9372016451500501, 20.413202338226, 161.01681882590913
516687.31005864, 7480446.76593407, 0.13628523992247038, -0.33894460084911854, 0.9308828556453849, 21.427143148502836, 158.095578514723
516687.31005864, 7480946.76593407, 0.1553246917873226, -0.3482825729436006, 0.9244314412139815, 22.41722324260145, 155.9644095828271
516687.31005864, 7481446.76593407, 0.1707383317220824, -0.3577046597604965, 0.9180935673810093, 23.35105319895328, 154.48408750562533
516687.31005864, 7481946.76593407, 0.18282478681881992, -0.3670925008200907, 0.9120406751709623, 24.211101238058504, 153.5251044248664
516687.31005864, 7482446.76593407, 0.19195797331424888, -0.3763473160267262, 0.9063745551374253, 24.990946489978015, 152.9759003760114
516687.31005864, 7482946.76593407, 0.19853957232299246, -0.38539695976634886, 0.9011388470289462, 25.691830271650716, 152.7444666602687
516687.31005864, 7483446.76593407, 0.20296567346755112, -0.3941995808215409, 0.8963323188828933, 26.319921931218026, 152.7569448374827
516687.31005864, 7483946.76593407, 0.20560576917533482, -0.40274400788073633, 0.8919212587431584, 26.88432686733851, 152.9551294188742
516687.31005864, 7484446.76593407, 0.20679130735395038, -0.4110474396611808, 0.8878498507916934, 27.395708648000358, 153.29377233671346
516687.31005864, 7484946.76593407, 0.2068110239450326, -0.4191512112408245, 0.8840483371909914, 27.865364085939795, 153.7380688045099
516687.31005864, 7485446.76593407, 0.20591072743577693, -0.42711541296625366, 0.8804392064949946, 28.30460990083185, 154.26145964641842
516687.31005864, 7485946.76593407, 0.20429576863993112, -0.43501303802799146, 0.8769417857882456, 28.724374993376337, 154.84377745753056
516687.31005864, 7486446.76593407, 0.20213494490374817, -0.44292419195143407, 0.8734756002504752, 29.134926377823838, 155.4697200918721
516687.31005864, 7486946.76593407, 0.19956500311898429, -0.4509307499301304, 0.8699627970767314, 29.545683431221953, 156.12761930409863
516687.31005864, 7487446.76593407, 0.19669521540238, -0.45911171488739666, 0.866329859517127, 29.96509352373004, 156.808468331639
516687.31005864, 7487946.76593407, 0.19361172013412334, -0.4675394169659698, 0.8625087799030379, 30.4005535879416, 157.50517242336855
516687.31005864, 7488446.76593407, 0.1903814694698819, -0.47627660424223406, 0.8584378208897688, 30.85836859261466, 158.2119877479181
516687.31005864, 7488946.76593407, 0.18705572119822, -0.48537440303147206, 0.8540619685062999, 31.343740897215675, 158.9241157330897
516687.31005864, 7489446.76593407, 0.1836730729435073, -0.4948710722060128, 0.8493331644114459, 31.86078541768707, 159.63742162022106
516687.31005864, 7489946.76593407, 0.18026207132134411, -0.504791437974629, 0.8442103942681853, 32.4125654043874, 160.34824814830483
516687.31005864, 7490446.76593407, 0.17684344559419363, -0.5151468724958596, 0.8386597018505827, 33.00114309069141, 161.05329811722254
516687.31005864, 7490946.76593407, 0.17343202002629515, -0.5259356706407969, 0.8326541927938717, 33.62763895936545, 161.74956326274696
516687.31005864, 7491446.76593407, 0.17003835526806235, -0.5371436831880398, 0.8261740865876386, 34.29229317759215, 162.43428131210248
516687.31005864, 7491946.76593407, 0.16667015944980274, -0.5487450805567154, 0.8192068691812716, 34.994523050150775, 163.10490797402497
516687.31005864, 7492446.76593407, 0.16333349641300374, -0.5607031474744175, 0.8117475896864644, 35.73297124640099, 163.75909552209828
516687.31005864, 7492946.76593407, 0.16003380363809735, -0.5729710441514693, 0.8037993308389214, 36.505541142978366, 164.3946740999785
516687.31005864, 7493446.76593407, 0.15677671792289843, -0.5854925117100067, 0.7953738614317366, 37.309417930783184, 165.00963551975758
516687.31005864, 7493946.76593407, 0.15356869494005476, -0.5982025463487386, 0.7864924471832476, 38.141077160449996, 165.60212185138016
516687.31005864, 7494446.76593407, 0.1504174019461015, -0.6110281145364527, 0.7771867526134324, 38.99628606559375, 166.17042234165638
516687.31005864, 7494946.76593407, 0.14733186385789926, -0.6238890253179953, 0.7674997107360494, 39.87010708799967, 166.71298209277018
516687.31005864, 7495446.76593407, 0.14432235421696074, -0.6366991083527912, 0.7574861737985946, 40.75691708949676, 167.22842451475776
516687.31005864, 7495946.76593407, 0.14140004582898438, -0.6493678580790685, 0.7472130967357062, 41.650459014877804, 167.71558700832622
516687.31005864, 7496446.76593407, 0.13857647046711666, -0.6618026842817865, 0.7367589625585145, 42.543944146705805, 168.17356596191985
516687.31005864, 7496946.76593407, 0.13586287850382628, -0.6739118464345721, 0.7262121601018536, 43.43022111816886, 168.6017635116806
516687.31005864, 7497446.76593407, 0.1332696281212602, -0.6856080360684216, 0.7156680984219032, 44.3020209640267, 168.99992542239454
516687.31005864, 7497946.76593407, 0.130805755136147, -0.6968124087569691, 0.7052250147474727, 45.152274482658456, 169.36815792778293
516687.31005864, 7498446.76593407, 0.12847886119024604, -0.7074586690385849, 0.6949787146592415, 45.97447893246004, 169.70691248916535
516687.31005864, 7498946.76593407, 0.12629539633543233, -0.7174966093023383, 0.6850168527154087, 46.76306746613489, 170.01693195796497
516687.31005864, 7499446.76593407, 0.12426130064972123, -0.7268943475762221, 0.6754137521716433, 47.513711317878546, 170.29915952829106
516687.31005864, 7499946.76593407, 0.12238282836525853, -0.7356384625051325, 0.6662270602462829, 48.22346889904254, 170.55462184538476
516687.31005864, 7500446.76593407, 0.12066725044807888, -0.7437313472309708, 0.6574976028970035, 48.890696148102265, 170.78430698750435
516687.31005864, 7500946.76593407, 0.11912307428776985, -0.7511854298372717, 0.6492535276549708, 49.51465532503061, 170.98906317718865
516687.31005864, 7501446.76593407, 0.11775947848529435, -0.7580144116917437, 0.6415191788984108, 50.09480565628999, 171.16954185671943
516687.31005864, 7501946.76593407, 0.1165848446165049, -0.7642222568153891, 0.6343282401042373, 50.629820919831154, 171.3261981835724
516687.31005864, 7502446.76593407, 0.11560452993448547, -0.7697911623551346, 0.6277397223519934, 51.116440477459385, 171.4593453842515
516687.31005864, 7502946.76593407, 0.11481827536002767, -0.77466997450156, 0.6218546407715401, 51.54830298133508, 171.56924205151802
516687.31005864, 7503446.76593407, 0.11421778510630029, -0.7787643664614944, 0.6168308999192879, 51.914922472432686, 171.65617962126873
516687.31005864, 7503946.76593407, 0.11378498896976937, -0.7819295713155644, 0.6128940542927522, 52.20094260456913, 171.72053525743536
516687.31005864, 7504446.76593407, 0.11349131192098516, -0.7839657187548631, 0.6103420958246486, 52.385757167981346, 171.762763616749
516687.31005864, 7504946.76593407, 0.11329799553357506, -0.7846151325296978, 0.6095429911117662, 52.44353442167039, 171.78331593212943
516687.31005864, 7505446.76593407, 0.11315723998560391, -0.7835606140547869, 0.6109240567705003, 52.34365168378689, 171.78249103221856
516687.31005864, 7505946.76593407, 0.11301375492631226, -0.7804240309292498, 0.6149522120828551, 52.05155198359148, 171.76023546561123
516687.31005864, 7506446.76593407, 0.11280628256374943, -0.7747656150138924, 0.6221036765735216, 51.53008065090407, 171.7159164586376
516687.31005864, 7506946.76593407, 0.11246881431144141, -0.7660863005513682, 0.6328211010348006, 50.74143370060484, 171.64809222052656
516687.31005864, 7507446.76593407, 0.11193156858128547, -0.7538380612731489, 0.6474561771509121, 49.649918027639494, 171.55430059221874
516687.31005864, 7507946.76593407, 0.11112231194390326, -0.7374500041177321, 0.6661976607696838, 48.225727616612524, 171.4308802589145
516687.31005864, 7508446.76593407, 0.10996919583717701, -0.7163796131012885, 0.6889898590688929, 46.44979944069042, 171.27282847962726
516687.31005864, 7508946.76593407, 0.108406683086145, -0.690196501913518, 0.7154556448925421, 44.31944663424162, 171.07368479010927
516687.31005864, 7509446.76593407, 0.10638585413101873, -0.6586970880786119, 0.7448491096843516, 41.85385976883141, 170.82541241846695
516687.31005864, 7509946.76593407, 0.10388885002147116, -0.6220312508943612, 0.7760697325318212, 39.097880874591596, 170.51823332400159
516687.31005864, 7510446.76593407, 0.1009444009665124, -0.5808011187981996, 0.8077625197521061, 36.12210394057437, 170.14036824066534
516687.31005864, 7510946.76593407, 0.09763856239981877, -0.5360815432455218, 0.8385006202287488, 33.01787412983296, 169.67765022866172
516687.31005864, 7511446.76593407, 0.09411432436900341, -0.4893277949434653, 0.8670068068039213, 29.887347607675217, 169.11302477966797
516687.31005864, 7511946.76593407, 0.09055729855647134, -0.44218009989054313, 0.8923430589963388, 26.83083251401478, 168.4260186927312
516687.31005864, 7512446.76593407, 0.08717079815863468, -0.3962230263540184, 0.9140068737899345, 23.934918648616318, 167.5923425298555
516687.31005864, 7512946.76593407, 0.08414827712132904, -0.3527769502102402, 0.9319160320854416, 21.264513296472558, 166.58387079509282
516687.31005864, 7513446.76593407, 0.08165122877712086, -0.3127767551657557, 0.9463106140518383, 18.860115425419153, 165.36930005480838
516687.31005864, 7513946.76593407, 0.07979689991002094, -0.27674914932385886, 0.9576232887274988, 16.739673211278642, 163.91579411310568
516687.31005864, 7514446.76593407, 0.07865568100338191, -0.24486420011270166, 0.9663616338354193, 14.903218484928303, 162.19185756175625
516687.31005864, 7514946.76593407, 0.07825529903980213, -0.21702369162275498, 0.9730245759725819, 13.33837452820731, 160.17150081158513
516687.31005864, 7515446.76593407, 0.07858841675397925, -0.19295463956534753, 0.9780554012029735, 12.025381665825194, 157.83944372885924
516687.31005864, 7515946.76593407, 0.07962104428690354, -0.17228933420665507, 0.9818232400107927, 10.940972053373613, 155.1966579639801
516687.31005864, 7516446.76593407, 0.08130028770672833, -0.15462503722942098, 0.9846224459561154, 10.060958767644678, 152.26505829154348
516687.31005864, 7516946.76593407, 0.0835608410328448, -0.13956378757692556, 0.9866810705811003, 9.361716783899979, 149.08983365370352
516687.31005864, 7517446.76593407, 0.08633014612151285, -0.12673603938244735, 0.9881725973696543, 8.820867532570077, 145.73806363576398
516687.31005864, 7517946.76593407, 0.08953237519447631, -0.1158125597911524, 0.9892276809646281, 8.417495042033778, 142.2931072455616
516687.31005864, 7518446.76593407, 0.09309145238296278, -0.10650849695522543, 0.9899444032720067, 8.132164426595068, 138.84561875979875
516687.31005864, 7518946.76593407, 0.09693331474636323, -0.0985826247603744, 0.9903965865185713, 7.946915898924175, 135.48331743037858
516687.31005864, 7519446.76593407, 0.10098757298149391, -0.09183388877030842, 0.9906402207545534, 7.845303652801036, 132.28207630224688
516687.31005864, 7519946.76593407, 0.10518869236015523, -0.08609666522224466, 0.9907182764222983, 7.812471306692572, 129.3002342368975
516687.31005864, 7520446.76593407, 0.10947678389853362, -0.08123562222300283, 0.9906642253908614, 7.835221204926157, 126.57671400626936
516687.31005864, 7520946.76593407, 0.11379807515138488, -0.07714071103417988, 0.9905045728279002, 7.902038378165372, 124.13230896894913
517187.31005864, 7473946.76593407, -0.23816448692653686, -0.252931760258159, 0.9377116837385193, 20.32925246717967, 223.27763383866807
517187.31005864, 7474446.76593407, -0.22217469775206677, -0.2531588185644302, 0.9415673190281403, 19.68354477336372, 221.27051037725994
517187.31005864, 7474946.76593407, -0.20184044442384486, -0.254314673504279, 0.9458247627521691, 18.946041227478418, 218.43777173320996
517187.31005864, 7475446.76593407, -0.17690661312328676, -0.2564042378108563, 0.9502425569642109, 18.150312026108537, 214.60381181930552
517187.31005864, 7475946.76593407, -0.14742057375327816, -0.25942049282133806, 0.9544465319432978, 17.36044815905214, 209.60821831746875
517187.31005864, 7476446.76593407, -0.11382315757348398, -0.2633471877860865, 0.95796270672984, 16.672020885481174, 203.37482621390131
517187.31005864, 7476946.76593407, -0.07698861941033117, -0.26816239938263764, 0.9602924971271191, 16.20024408802969, 196.0186134742977
517187.31005864, 7477446.76593407, -0.038180844770503125, -0.27384120994163696, 0.9610167609518113, 16.05083514490852, 187.9374056972879
517187.31005864, 7477946.76593407, 0.001084428135119082, -0.2803549850942859, 0.9598957788991483, 16.281517650839888, 179.77837795381447
517187.31005864, 7478446.76593407, 0.039244767988332166, -0.28766559911663686, 0.9569265129937661, 16.8777280889598, 172.23138454039565
517187.31005864, 7478946.76593407, 0.07490607385795019, -0.2957157011323904, 0.9523346597719555, 17.761486946671752, 165.78570693952918
517187.31005864, 7479446.76593407, 0.10700591349658584, -0.30441911714780534, 0.9465087086718813, 18.824972725914733, 160.63299059702172
517187.31005864, 7479946.76593407, 0.13488914454524936, -0.31365640449893967, 0.9399066861133867, 19.964108534146348, 156.72969129392038
517187.31005864, 7480446.76593407, 0.15829674451656087, -0.3232785939434216, 0.9329700377683212, 21.09737329574567, 153.9108357803068
517187.31005864, 7480946.76593407, 0.1772953102252287, -0.33311868958357366, 0.9260660406376332, 22.170342266670133, 151.9768127914587
517187.31005864, 7481446.76593407, 0.19218175898963147, -0.3430077291694074, 0.9194628155840222, 23.152324837065947, 150.7387857371184
517187.31005864, 7481946.76593407, 0.2033902963814497, -0.35279131294444965, 0.9133294459551807, 24.030410797734078, 150.03580698100592
517187.31005864, 7482446.76593407, 0.21141640489930832, -0.3623432641651876, 0.9077502204095402, 24.803723108511917, 149.73772308931842
517187.31005864, 7482946.76593407, 0.21676227358467634, -0.3715745852850314, 0.902743842028656, 25.478889751739132, 149.74236264345205
517187.31005864, 7483446.76593407, 0.219901966481291, -0.3804373162797475, 0.8982820122431064, 26.066843705478384, 149.9710494137924
517187.31005864, 7483946.76593407, 0.22126212026678727, -0.38892389043169945, 0.8943049153317436, 26.580712519674165, 150.36408283505494
517187.31005864, 7484446.76593407, 0.22121364452719056, -0.39706306941068936, 0.8907330926743207, 27.034487999958472, 150.87674028603413
517187.31005864, 7484946.76593407, 0.22007057361368823, -0.404913646442082, 0.8874761301321399, 27.442207927538846, 151.47591911366027
517187.31005864, 7485446.76593407, 0.2180931664275283, -0.4125569914010801, 0.8844388614278003, 27.81745369199021, 152.13738287348622
517187.31005864, 7485946.76593407, 0.21549323143701493, -0.4200893012105954, 0.881525749035856, 28.173035128334433, 152.84353473252418
517187.31005864, 7486446.76593407, 0.21244035402725853, -0.4276141918188074, 0.8786439545890709, 28.52078535386827, 153.5816392104358
517187.31005864, 7486946.76593407, 0.20906821329362454, -0.435236063122569, 0.8757054593570709, 28.871423235740032, 154.34242309075637
517187.31005864, 7487446.76593407, 0.2054805265636378, -0.44305449835563715, 0.8726284803339649, 29.234462409019812, 155.11899705989447
