X,Y,Z,formation
538523.47963673,7511559.70031612,649.9759406724628,Weeli_Wolli_Formation
540057.37106246,7509681.66890129,654.5586501638604,Weeli_Wolli_Formation
540348.21141577,7507671.65963982,647.9080967750185,Weeli_Wolli_Formation
537068.6509274,7505741.16039321,623.3531981254888,Weeli_Wolli_Formation
533603.88177167,7504709.62726154,603.1547906320944,Weeli_Wolli_Formation
531101.5790886651,7503246.79215848,605.180851113896,Weeli_Wolli_Formation
530842.3050688059,7503487.7725408785,589.1583969505746,Weeli_Wolli_Formation
527759.80993316,7502688.05957665,549.5630944485717,Weeli_Wolli_Formation
527015.2964119801,7502589.0864156885,550.3533264968258,Weeli_Wolli_Formation
527177.9123663193,7502379.396896681,553.5542109895305,Weeli_Wolli_Formation
524294.11173178,7502249.52096834,563.9281650084445,Weeli_Wolli_Formation
522534.18705220777,7501850.70980351,553.7869886421569,Weeli_Wolli_Formation
522408.2518345801,7501922.654008511,550.888504344524,Weeli_Wolli_Formation
520358.734899254,7501713.4126037415,541.8112320699313,Weeli_Wolli_Formation
520333.24271642976,7501711.867273416,541.3765713266307,Weeli_Wolli_Formation
519121.28178131,7501534.94997543,538.389498565614,Weeli_Wolli_Formation
517884.1520700741,7501238.932180016,520.9127452302537,Weeli_Wolli_Formation
517967.95286375773,7501114.266325987,521.252479959071,Weeli_Wolli_Formation
517828.95992034,7501072.4400907,520.1046036960081,Weeli_Wolli_Formation
515687.31005864,7500678.361180524,516.6656025028143,Weeli_Wolli_Formation
515687.31005864,7507785.320344283,641.5551290395674,Weeli_Wolli_Formation
518760.52942642,7508556.97997184,679.2392734919904,Weeli_Wolli_Formation
521049.46638255724,7509064.655564553,580.1764020923656,Weeli_Wolli_Formation
521100.5061366483,7509072.195111302,578.8048465983223,Weeli_Wolli_Formation
522005.95124403,7508998.02949473,564.1677419437796,Weeli_Wolli_Formation
524456.68974623,7509487.55955939,576.5337197840184,Weeli_Wolli_Formation
528658.28024117,7510422.63934068,595.9342460924397,Weeli_Wolli_Formation
532641.34688511,7511793.76199431,639.0417467746172,Weeli_Wolli_Formation
