X,Y,Z,azimuth,dip,polarity,formation
539978.049360485,7509933.1756467,665.9286310492405,252.49545603619094,4.299771664328745,1,Weeli_Wolli_Formation
540506.896457065,7508121.4148606155,649.0979724038905,289.4341331363009,4.2963382087790905,1,Weeli_Wolli_Formation
537637.2802041951,7505846.915162301,622.8164622568711,349.4643928974439,23.521322622967844,1,Weeli_Wolli_Formation
533815.490857695,7504841.883651394,601.228214547226,327.9944783391077,5.308333496233075,1,Weeli_Wolli_Formation
531085.822018183,7503424.192092365,591.8444365777763,14.632832560261136,24.496375583485943,1,Weeli_Wolli_Formation
528013.059679545,7502708.314622914,550.1593600841815,355.42718779754676,31.64071007833593,1,Weeli_Wolli_Formation
524770.165104405,7502329.020945745,560.4442773467321,350.51920595791944,43.6109878564838,1,Weeli_Wolli_Formation
520535.5074258599,7501717.9229772575,542.5713478441367,358.2851054030008,42.92770870033316,1,Weeli_Wolli_Formation
517898.45639204886,7501093.3532083435,520.5266205048606,343.2522273139944,48.85820033062519,1,Weeli_Wolli_Formation
518451.74463226,7508479.230168435,653.6739893083397,165.86711715829495,46.89131433493653,1,Weeli_Wolli_Formation
521553.22869033914,7509035.112303016,560.9427463375731,184.68268183784528,36.13237893334328,1,Weeli_Wolli_Formation
524303.9295138051,7509462.80558246,567.526614330126,170.7955345512678,6.83121470421743,1,Weeli_Wolli_Formation
528261.511217395,7510303.630070105,605.0511083687865,163.30359577606703,15.334570348877207,1,Weeli_Wolli_Formation
532369.0235282,7511663.491073235,627.8377858699464,154.4350153266912,14.870382840867407,1,Weeli_Wolli_Formation
534067.0898217049,7512392.974521,670.4167619435165,171.85478588149522,9.494708289392833,1,Weeli_Wolli_Formation
537961.432376185,7511789.608547455,654.9426428042326,202.24608110213296,1.0338227639298339,1,Weeli_Wolli_Formation
519922.855516935,7510700.49570857,594.8912354262952,172.6914613421343,24.437852479786315,1,Wittenoom_Formation
523048.02554265957,7511696.634111813,580.1913984629144,149.73617715173236,9.063645458353477,1,Wittenoom_Formation
524965.16076637,7513561.55955241,596.51250561985,129.0941584567767,11.69535498115907,1,Wittenoom_Formation
526487.730267925,7517135.579473835,631.874430327732,98.12565537055025,5.104118526807213,1,Wittenoom_Formation
526854.92044841,7519500.1347884,627.102802058902,42.28745104992447,10.376018356653091,1,Wittenoom_Formation
527168.08479123,7520569.174671875,628.5918936053298,160.1252526243461,13.048326136855607,1,Wittenoom_Formation
530849.995220055,7520256.246672455,609.5870656723738,187.32001312865304,16.215228709847466,1,Wittenoom_Formation
533742.970656035,7520098.24971456,612.565942363507,173.27752356108533,18.981169349254472,1,Wittenoom_Formation
550259.7512952699,7519635.423818275,658.367720890534,226.72835386379484,31.012437041922993,1,Wittenoom_Formation
551820.2106207199,7517585.61939792,646.7578697757199,219.80833246953887,28.0871977785271,1,Wittenoom_Formation
552018.530453105,7516487.869023985,643.0568018022,274.39819732498574,24.48033026208209,1,Wittenoom_Formation
550577.073265845,7514927.38086921,650.2737255549932,352.8612449758801,13.106625693184498,1,Wittenoom_Formation
548011.594352125,7514041.38387348,625.2230936409873,333.4442241842472,1.3281019123976279,1,Wittenoom_Formation
546726.2813055016,7512731.600717038,635.3411224561036,325.0296616962578,6.203633708014863,1,Wittenoom_Formation
546239.663881355,7511670.246964795,646.707030317539,286.6872602909004,10.1380005053027,1,Wittenoom_Formation
544745.17500337,7510007.90110997,668.6668452398062,309.3256855354385,15.867733269053417,1,Wittenoom_Formation
543475.585569415,7506648.89978729,614.6644759428234,307.86153475053203,2.696031174361565,1,Wittenoom_Formation
539825.725655455,7503342.89565691,583.9544964510717,333.9172831878535,25.794459212148922,1,Wittenoom_Formation
536863.48003468,7503051.639916776,585.7138703483761,307.8761647659537,19.13666817684259,1,Wittenoom_Formation
536043.5198349,7501279.869339115,547.0695508218521,346.98159358473015,6.55096723562788,1,Wittenoom_Formation
532579.6545240919,7501109.526704032,558.3672834013512,356.5716818329778,22.48684337277608,1,Wittenoom_Formation
528755.2595402,7501010.559260275,558.5662150563242,353.6546516125883,33.21621880036427,1,Wittenoom_Formation
532403.793587245,7520891.245459585,633.7870193507495,147.8967883967606,19.16120423258461,1,Marra_Mamba_Iron_Formation
549640.4746225451,7520788.18345459,680.7678149982689,197.17279343343057,28.5045232064901,1,Marra_Mamba_Iron_Formation
551571.896228555,7519743.42064951,687.3629320736794,224.57679862911266,31.3785149372682,1,Marra_Mamba_Iron_Formation
553158.67871308,7518005.144077539,677.83341476309,240.02880564478653,27.8743976326614,1,Marra_Mamba_Iron_Formation
553026.76498694,7516132.881122145,681.4117248763913,319.4404708070117,21.4264482338273,1,Marra_Mamba_Iron_Formation
551999.52199276,7514902.41648585,651.4599822768716,331.9203307852867,15.4167373075081,1,Marra_Mamba_Iron_Formation
549936.6440153851,7514249.879969545,686.0740818817521,326.0803900294932,9.870260017677154,1,Marra_Mamba_Iron_Formation
547878.06016185,7513312.634993495,673.3103607040116,328.5230161622462,3.471389675893633,1,Marra_Mamba_Iron_Formation
547065.1518385091,7512048.262131684,684.4657343318024,297.9300609096384,7.595302082650051,1,Marra_Mamba_Iron_Formation
546765.8207325845,7511009.77776009,667.9937461647238,281.52877040763894,9.993622264146879,1,Marra_Mamba_Iron_Formation
545709.390565855,7509976.640225081,699.7693386277367,311.7911015198801,13.229373693435065,1,Marra_Mamba_Iron_Formation
544865.308746795,7508355.144806145,688.8549811685721,304.88432732207644,11.127906104334983,1,Marra_Mamba_Iron_Formation
543948.80037056,7506864.398515895,618.6040293962452,303.937432619672,2.0986049210676185,1,Marra_Mamba_Iron_Formation
542739.87563304,7504741.648057965,624.3423924812826,321.6161681951538,16.419728139087155,1,Marra_Mamba_Iron_Formation
540523.16433869,7503325.15400174,596.6999046788916,325.91895904370676,25.550765481155565,1,Marra_Mamba_Iron_Formation
537952.6905177,7502403.394207574,637.0098049794702,348.0898694204055,19.95310333470043,1,Marra_Mamba_Iron_Formation
537322.756298895,7501665.384569909,588.6836567612729,270.2720172147539,16.08403822770211,1,Marra_Mamba_Iron_Formation
535976.235242035,7500689.37527097,538.6959215254622,353.56944493367513,4.6972104362831,1,Marra_Mamba_Iron_Formation
533973.322862685,7500763.609422315,568.0708197320849,333.72866152291965,11.869377225248982,1,Marra_Mamba_Iron_Formation
532443.9799124349,7500781.591199866,562.3087393301874,0.29802680120610603,23.062179931520788,1,Marra_Mamba_Iron_Formation
529429.349794275,7500744.0637206845,558.0319134512262,0.8411354951247745,33.32601406185917,1,Marra_Mamba_Iron_Formation
527827.606573235,7500240.298485534,555.9605465840922,0.2704917650362404,34.10477460332421,1,Marra_Mamba_Iron_Formation
559190.474683385,7485859.81949822,570.5539727884078,5.010258168819973,28.450531403460282,1,Turee_Creek_Group
556320.450320815,7486533.2906808,544.3155223660638,21.9794640606616,52.065727020333675,1,Turee_Creek_Group
