0.000000000000000000e+00,0.000000000000000000e+00,2.030000000000000000e+02,4.340000000000000000e+02,1.118000000000000000e+03,1.730500000000000000e+03,1.941000000000000000e+03,2.243000000000000000e+03,2.438000000000000000e+03,2.953000000000000000e+03,3.383000000000000000e+03,5.155000000000000000e+03,6.283000000000000000e+03,6.899500000000000000e+03,8.747500000000000000e+03,8.998500000000000000e+03,9.621500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.310000000000000000e+02,9.150000000000000000e+02,1.527500000000000000e+03,1.738000000000000000e+03,2.040000000000000000e+03,2.235000000000000000e+03,2.750000000000000000e+03,3.180000000000000000e+03,4.952000000000000000e+03,6.080000000000000000e+03,6.696500000000000000e+03,8.544500000000000000e+03,8.795500000000000000e+03,9.418500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.840000000000000000e+02,1.296500000000000000e+03,1.507000000000000000e+03,1.809000000000000000e+03,2.004000000000000000e+03,2.519000000000000000e+03,2.949000000000000000e+03,4.721000000000000000e+03,5.849000000000000000e+03,6.465500000000000000e+03,8.313500000000000000e+03,8.564500000000000000e+03,9.187500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.125000000000000000e+02,8.230000000000000000e+02,1.125000000000000000e+03,1.320000000000000000e+03,1.835000000000000000e+03,2.265000000000000000e+03,4.037000000000000000e+03,5.165000000000000000e+03,5.781500000000000000e+03,7.629500000000000000e+03,7.880500000000000000e+03,8.503500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.105000000000000000e+02,5.125000000000000000e+02,7.075000000000000000e+02,1.222500000000000000e+03,1.652500000000000000e+03,3.424500000000000000e+03,4.552500000000000000e+03,5.169000000000000000e+03,7.017000000000000000e+03,7.268000000000000000e+03,7.891000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.020000000000000000e+02,4.970000000000000000e+02,1.012000000000000000e+03,1.442000000000000000e+03,3.214000000000000000e+03,4.342000000000000000e+03,4.958500000000000000e+03,6.806500000000000000e+03,7.057500000000000000e+03,7.680500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.950000000000000000e+02,7.100000000000000000e+02,1.140000000000000000e+03,2.912000000000000000e+03,4.040000000000000000e+03,4.656500000000000000e+03,6.504500000000000000e+03,6.755500000000000000e+03,7.378500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.150000000000000000e+02,9.450000000000000000e+02,2.717000000000000000e+03,3.845000000000000000e+03,4.461500000000000000e+03,6.309500000000000000e+03,6.560500000000000000e+03,7.183500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+02,2.202000000000000000e+03,3.330000000000000000e+03,3.946500000000000000e+03,5.794500000000000000e+03,6.045500000000000000e+03,6.668500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772000000000000000e+03,2.900000000000000000e+03,3.516500000000000000e+03,5.364500000000000000e+03,5.615500000000000000e+03,6.238500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.128000000000000000e+03,1.744500000000000000e+03,3.592500000000000000e+03,3.843500000000000000e+03,4.466500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.165000000000000000e+02,2.464500000000000000e+03,2.715500000000000000e+03,3.338500000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.848000000000000000e+03,2.099000000000000000e+03,2.722000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.510000000000000000e+02,8.740000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.230000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
